signal,as_of_date,observations,ic
volatility_60d_sector_neutral,2014-07-31,50,0.18108043217286915
volatility_60d_sector_neutral,2014-08-29,50,-0.12710684273709483
volatility_60d_sector_neutral,2014-09-30,50,-0.06977190876350539
volatility_60d_sector_neutral,2014-10-31,50,0.09330132052821127
volatility_60d_sector_neutral,2014-11-28,50,-0.2517647058823529
volatility_60d_sector_neutral,2014-12-31,50,0.12144057623049219
volatility_60d_sector_neutral,2015-01-30,50,-0.11327731092436974
volatility_60d_sector_neutral,2015-02-27,50,-0.38093637454981993
volatility_60d_sector_neutral,2015-03-31,50,0.3565426170468187
volatility_60d_sector_neutral,2015-04-30,50,0.1328691476590636
volatility_60d_sector_neutral,2015-05-29,50,0.010900360144057623
volatility_60d_sector_neutral,2015-06-30,50,-0.04019207683073229
volatility_60d_sector_neutral,2015-07-31,50,0.23841536614645856
volatility_60d_sector_neutral,2015-08-31,50,-0.11865546218487394
volatility_60d_sector_neutral,2015-09-30,50,-0.19635054021608642
volatility_60d_sector_neutral,2015-10-30,50,0.2790396158463385
volatility_60d_sector_neutral,2015-11-30,50,0.07889555822328932
volatility_60d_sector_neutral,2015-12-31,50,-0.3071788715486194
volatility_60d_sector_neutral,2016-01-29,50,0.023289315726290515
volatility_60d_sector_neutral,2016-02-29,50,0.050756302521008406
volatility_60d_sector_neutral,2016-03-31,50,0.19683073229291717
volatility_60d_sector_neutral,2016-04-29,50,0.15764705882352942
volatility_60d_sector_neutral,2016-05-31,50,-0.17262905162064823
volatility_60d_sector_neutral,2016-06-30,50,0.24436974789915963
volatility_60d_sector_neutral,2016-07-29,50,0.15601440576230494
volatility_60d_sector_neutral,2016-08-31,50,0.0885954381752701
volatility_60d_sector_neutral,2016-09-30,50,-0.07438175270108043
volatility_60d_sector_neutral,2016-10-31,50,0.1811764705882353
volatility_60d_sector_neutral,2016-11-30,50,0.2051860744297719
volatility_60d_sector_neutral,2016-12-30,50,0.17080432172869148
volatility_60d_sector_neutral,2017-01-31,50,-0.26501800720288116
volatility_60d_sector_neutral,2017-02-28,50,-0.10837935174069627
volatility_60d_sector_neutral,2017-03-31,50,-0.15361344537815122
volatility_60d_sector_neutral,2017-04-28,50,-0.055366146458583426
volatility_60d_sector_neutral,2017-05-31,50,0.17637454981992798
volatility_60d_sector_neutral,2017-06-30,50,-0.05114045618247299
volatility_60d_sector_neutral,2017-07-31,50,-0.21066026410564226
volatility_60d_sector_neutral,2017-08-31,50,0.25013205282112844
volatility_60d_sector_neutral,2017-09-29,50,0.06036014405762304
volatility_60d_sector_neutral,2017-10-31,50,-0.10396158463385353
volatility_60d_sector_neutral,2017-11-30,50,0.018871548619447776
volatility_60d_sector_neutral,2017-12-29,50,0.2897959183673469
volatility_60d_sector_neutral,2018-01-31,50,0.08581032412965187
volatility_60d_sector_neutral,2018-02-28,50,0.019639855942376952
volatility_60d_sector_neutral,2018-03-29,50,-0.06986794717887154
volatility_60d_sector_neutral,2018-04-30,50,0.23707082833133256
volatility_60d_sector_neutral,2018-05-31,50,-0.029435774309723887
volatility_60d_sector_neutral,2018-06-29,50,-0.19827130852340935
volatility_60d_sector_neutral,2018-07-31,50,-0.06823529411764705
volatility_60d_sector_neutral,2018-08-31,50,-0.09656662665066026
volatility_60d_sector_neutral,2018-09-28,50,-0.11654261704681872
volatility_60d_sector_neutral,2018-10-31,50,0.040384153661464584
volatility_60d_sector_neutral,2018-11-30,50,-0.14352941176470588
volatility_60d_sector_neutral,2018-12-31,50,0.21315726290516207
volatility_60d_sector_neutral,2019-01-31,50,-0.1262424969987995
volatility_60d_sector_neutral,2019-02-28,50,-0.08436974789915966
volatility_60d_sector_neutral,2019-03-29,50,-0.1762785114045618
volatility_60d_sector_neutral,2019-04-30,50,-0.2517647058823529
volatility_60d_sector_neutral,2019-05-31,50,0.29411764705882354
volatility_60d_sector_neutral,2019-06-28,50,0.13018007202881152
volatility_60d_sector_neutral,2019-07-31,50,-0.10607442977190876
volatility_60d_sector_neutral,2019-08-30,50,0.18818727490996395
volatility_60d_sector_neutral,2019-09-30,50,0.30189675870348137
volatility_60d_sector_neutral,2019-10-31,50,0.3043937575030012
volatility_60d_sector_neutral,2019-11-29,50,0.30679471788715484
volatility_60d_sector_neutral,2019-12-31,50,-0.1433373349339736
zero_volume_ratio_60d_sector_neutral,2014-01-31,0,
zero_volume_ratio_60d_sector_neutral,2014-02-28,0,
zero_volume_ratio_60d_sector_neutral,2014-03-31,50,
zero_volume_ratio_60d_sector_neutral,2014-04-30,50,
zero_volume_ratio_60d_sector_neutral,2014-05-30,50,
zero_volume_ratio_60d_sector_neutral,2014-06-30,50,
zero_volume_ratio_60d_sector_neutral,2014-07-31,50,
zero_volume_ratio_60d_sector_neutral,2014-08-29,50,
zero_volume_ratio_60d_sector_neutral,2014-09-30,50,
zero_volume_ratio_60d_sector_neutral,2014-10-31,50,
zero_volume_ratio_60d_sector_neutral,2014-11-28,50,
zero_volume_ratio_60d_sector_neutral,2014-12-31,50,
zero_volume_ratio_60d_sector_neutral,2015-01-30,50,
zero_volume_ratio_60d_sector_neutral,2015-02-27,50,
zero_volume_ratio_60d_sector_neutral,2015-03-31,50,
zero_volume_ratio_60d_sector_neutral,2015-04-30,50,
zero_volume_ratio_60d_sector_neutral,2015-05-29,50,
zero_volume_ratio_60d_sector_neutral,2015-06-30,50,
zero_volume_ratio_60d_sector_neutral,2015-07-31,50,
zero_volume_ratio_60d_sector_neutral,2015-08-31,50,
zero_volume_ratio_60d_sector_neutral,2015-09-30,50,
zero_volume_ratio_60d_sector_neutral,2015-10-30,50,
zero_volume_ratio_60d_sector_neutral,2015-11-30,50,
zero_volume_ratio_60d_sector_neutral,2015-12-31,50,
zero_volume_ratio_60d_sector_neutral,2016-01-29,50,
zero_volume_ratio_60d_sector_neutral,2016-02-29,50,
zero_volume_ratio_60d_sector_neutral,2016-03-31,50,
zero_volume_ratio_60d_sector_neutral,2016-04-29,50,
zero_volume_ratio_60d_sector_neutral,2016-05-31,50,
zero_volume_ratio_60d_sector_neutral,2016-06-30,50,
zero_volume_ratio_60d_sector_neutral,2016-07-29,50,
zero_volume_ratio_60d_sector_neutral,2016-08-31,50,
zero_volume_ratio_60d_sector_neutral,2016-09-30,50,
zero_volume_ratio_60d_sector_neutral,2016-10-31,50,
zero_volume_ratio_60d_sector_neutral,2016-11-30,50,
zero_volume_ratio_60d_sector_neutral,2016-12-30,50,
zero_volume_ratio_60d_sector_neutral,2017-01-31,50,
zero_volume_ratio_60d_sector_neutral,2017-02-28,50,
zero_volume_ratio_60d_sector_neutral,2017-03-31,50,
zero_volume_ratio_60d_sector_neutral,2017-04-28,50,
zero_volume_ratio_60d_sector_neutral,2017-05-31,50,
zero_volume_ratio_60d_sector_neutral,2017-06-30,50,
zero_volume_ratio_60d_sector_neutral,2017-07-31,50,
zero_volume_ratio_60d_sector_neutral,2017-08-31,50,
zero_volume_ratio_60d_sector_neutral,2017-09-29,50,
zero_volume_ratio_60d_sector_neutral,2017-10-31,50,
zero_volume_ratio_60d_sector_neutral,2017-11-30,50,
zero_volume_ratio_60d_sector_neutral,2017-12-29,50,
zero_volume_ratio_60d_sector_neutral,2018-01-31,50,
zero_volume_ratio_60d_sector_neutral,2018-02-28,50,
zero_volume_ratio_60d_sector_neutral,2018-03-29,50,
zero_volume_ratio_60d_sector_neutral,2018-04-30,50,
zero_volume_ratio_60d_sector_neutral,2018-05-31,50,
zero_volume_ratio_60d_sector_neutral,2018-06-29,50,
zero_volume_ratio_60d_sector_neutral,2018-07-31,50,
zero_volume_ratio_60d_sector_neutral,2018-08-31,50,
zero_volume_ratio_60d_sector_neutral,2018-09-28,50,
zero_volume_ratio_60d_sector_neutral,2018-10-31,50,
zero_volume_ratio_60d_sector_neutral,2018-11-30,50,
zero_volume_ratio_60d_sector_neutral,2018-12-31,50,
zero_volume_ratio_60d_sector_neutral,2019-01-31,50,
zero_volume_ratio_60d_sector_neutral,2019-02-28,50,
zero_volume_ratio_60d_sector_neutral,2019-03-29,50,
zero_volume_ratio_60d_sector_neutral,2019-04-30,50,
zero_volume_ratio_60d_sector_neutral,2019-05-31,50,
zero_volume_ratio_60d_sector_neutral,2019-06-28,50,
zero_volume_ratio_60d_sector_neutral,2019-07-31,50,
zero_volume_ratio_60d_sector_neutral,2019-08-30,50,
zero_volume_ratio_60d_sector_neutral,2019-09-30,50,
zero_volume_ratio_60d_sector_neutral,2019-10-31,50,
zero_volume_ratio_60d_sector_neutral,2019-11-29,50,
zero_volume_ratio_60d_sector_neutral,2019-12-31,50,
